hh_id_long_anon_str,sample,state_id,state_id_str,district_id,district_id_str,consent,cultivate_land,ag_decision_maker,ag_decision_maker_avl,hh_size,mig_size,return_size,not_return,mostinc,wage_avg_resp,inc_freq,wage_rec_resp,inc_freq1,mod1_complete,con_month,con_week,price_week_atta,price_week_onions,price_week_rice,price_curr_atta,price_curr_onions,price_curr_rice,mod3_complete,occup_march,occup_march_oth,earning_march,days_march,occup_now,earning_now,days_now,reason_nowork,reason_nowork_0,reason_nowork_1,reason_nowork_2,reason_nowork_3,reason_nowork_4,reason_nowork_5,reason_nowork_6,reason_nowork_99,reason_nowork__999,reason_nowork__888,reason_nowork_oth,mod2_complete,crop_grown,crop_grown_oth,crop_grown_label,primary_crop,primary_crop_oth,primary_crop_label,primary_crop_final,primary_crop_time,sell_act,sell_over,sell_start,sell_start_1,sell_start_2,sell_start_3,sell_start_4,sell_start_5,sell_start_6,sell_start_7,sell_start_8,sell_start_9,sell_start_10,sell_start_99,sell_start__999,sell_start__888,sell_start_other,price_holi,unit_qty_holi,unit_qty_holi_oth,price_last_week,unit_qty_last_week,unit_qty_last_week_oth,price_last_yr,unit_qty_yr,unit_qty_yr_oth,sell_diff,sell_diff_0,sell_diff_1,sell_diff_2,sell_diff_3,sell_diff_4,sell_diff_5,sell_diff_6,sell_diff_7,sell_diff_99,sell_diff__999,sell_diff__888,sell_diff_other,sell_qty_ldwn,sell_qty_prevyr,land_next_ssn,unit_land_next,unit_land_next_oth,inputs_next_ssn,borrow_nxt_ssn,land_prev_yr,unit_land_prev,unit_land_prev_oth,inputs_prevyr_m,borrow_prevyr_m,land_curr_ssn,unit_land_curr,unit_land_curr_oth,inputs_curr_season,borrow_curr_season,land_prevyr_pcrop,unit_land_pcrop,inputs_prevyr_pcrop,borrow_prevyr_pcrop,mod4_complete,bank_ac,rec_govt_transfer,check_bal,amt_govt_transfer,transfer_mem,price_change,price_change_0,price_change_1,price_change_2,price_change_3,price_change_4,price_change_5,price_change_6,price_change__999,price_change__888,nrega_avl,mod5_complete,health_fac_visit,health_fac_type,health_fac_type_oth,service_taken,service_taken_oth,health_avoid_service,service_avoided,service_avoided_1,service_avoided_2,service_avoided_3,service_avoided_4,service_avoided_5,service_avoided_6,service_avoided_7,service_avoided_99,service_avoided__999,service_avoided__888,service_avoided_oth,symptoms,symptoms_1,symptoms_2,symptoms_3,symptoms_4,symptoms_5,symptoms_6,symptoms_7,symptoms_8,symptoms_9,symptoms_10,symptoms_11,symptoms_99,symptoms__999,symptoms__888,symptoms_oth,prevention,prevention_1,prevention_2,prevention_3,prevention_4,prevention_5,prevention_6,prevention_7,prevention_8,prevention_9,prevention_10,prevention_11,prevention_12,prevention_13,prevention_99,prevention__999,prevention__888,prevention_oth,mod6_complete,state_new,gender,age,self_help,edu,caste,caste_oth,religion,religion_oth,village,block,district_new1,district_new2,fully_complete,service_taken_1,service_taken_2,service_taken_3,service_taken_4,service_taken_5,service_taken_6,service_taken_7,service_taken__999,service_taken__888,symptoms__99,weight_hh,health_eligible,sampling_frame,strata_id,weight_base,raked_wgt
8101022018406,CIFF,Rajasthan,8,Bikaner,101,Yes,Yes,Yes,,7,0,,,,,,,,1,25000,4000,25,60,,22,12,,1,,,,,,,,,,,,,,,,,,,,,No crop - land currently empty,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25000,30000,,,,25000,15000,,,,,,,,,,1,Yes,Yes - received in bank / received cash or cheque from government,In the last seven days,500,1,3,0,0,0,1,0,0,0,0,0,Don't know,1,Yes,Govt. hospital,,Medical treatment for self or household member,,No,,,,,,,,,,,,,-999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,5 6 11,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,,1,,Male,38,No,"Class 5-10,",Scheduled Caste;,,Hinduism,,Jhaganlu,Nokha,,,1,,,,,,,,,,,9304.326171875,1,CIFF,18,1744.79345703125,9304.32607972293
8101022018467,CIFF,Rajasthan,8,Bikaner,101,Yes,Yes,No,Respondent unavailable (no appointment),7,1,0,0,Member other than the respondent,12000,Monthly,2100,Weekly,1,7500,2500,24,30,,24,30,,1,,,,,,,,,,,,,,,,,,,,,No crop - land currently empty,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25000,-999,,,,25000,15000,,,,,,,,,,1,Yes,No,Not checked since before March,,,1,0,1,0,0,0,0,0,0,0,Don't know,1,Yes,Pvt. Hospital/clinic,,Other,ऑपरेशन,No,,,,,,,,,,,,,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,,Male,24,No,More than high school,Other Backward Caste,,Hinduism,,Janglu,Panchu,,,1,,,,,,,,,,,7324.53955078125,1,CIFF,18,1744.79345703125,7324.539732181034
8101022018522,CIFF,Rajasthan,8,Bikaner,101,Yes,Yes,Yes,,6,0,,,,,,,,1,10000,1400,30,30,,30,15,,1,,,,,,,,,,,,,,,,,,,,,No crop - land currently empty,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Bigha,,16000,10000,23,Bigha,,15000,12000,,,,,,,,,,1,Yes,Yes - received in bank / received cash or cheque from government,"Not in the last seven days, but in April",1500,1,3,0,0,0,1,0,0,0,0,0,Don't know,1,No,,,,,,,,,,,,,,,,,,1 2 7,1,1,0,0,0,0,1,0,0,0,0,,,0,,1 5 6 11,1,0,0,0,1,1,0,0,0,0,1,0,0,,0,0,,,,Male,33,No,No schooling;,Other Backward Caste,,Hinduism,,Jangu,Nokha,,,1,,,,,,,,,,0,1526.694213867188,0,CIFF,18,1526.694213867188,6408.972009436428
8101022018922,CIFF,Rajasthan,8,Bikaner,101,Yes,Yes,Yes,,6,0,,,,,,,,1,13000,2500,23,20,,22,-999,,1,,,,,,,,,,,,,,,,,,,,,No crop - land currently empty,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000,50000,,,,80000,60000,,,,,,,,,,1,Yes,No,Not checked since before March,,,2,0,0,1,0,0,0,0,0,0,Don't know,1,Yes,Pvt. Hospital/clinic,,Medical treatment for self or household member,,No,,,,,,,,,,,,,-999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,,Male,55,No,No schooling;,General,,Hinduism,,Janglu,Nokha,,,1,,,,,,,,,,,8545.2958984375,1,CIFF,18,2035.59228515625,8545.296012581905
8101022018987,CIFF,Rajasthan,8,Bikaner,101,Yes,Yes,Yes,,5,0,,,,,,,,1,7000,700,19,30,,22,15,,1,,,,,,,,,,,,,,,,,,,,,No crop - land currently empty,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,Bigha,,15000,0,15,Bigha,,15000,10000,,,,,,,,,,1,Yes,Yes - received in bank / received cash or cheque from government,In the last seven days,2500,2,2,0,0,1,0,0,0,0,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,40,No,More than high school,Other Backward Caste,,Hinduism,,Janglu,Nokha,,,1,,,,,,,,,,,763.3471069335938,0,CIFF,18,763.3471069335938,3204.486004718214
81010220281011,CIFF,Rajasthan,8,Bikaner,101,Yes,Yes,No,Respondent unavailable (no appointment),8,0,,,,,,,,1,15000,5000,25,20,,25,12,,1,,,,,,,,,,,,,,,,,,,,,No crop - land currently empty,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000,40000,,,,125000,100000,,,,,,,,,,1,Yes,Yes - received in bank / received cash or cheque from government,"Not in the last seven days, but in April",3600,1,3,0,0,0,1,0,0,0,0,0,Don't know,1,No,,,,,No,,,,,,,,,,,,,2 4 7,0,1,0,1,0,0,1,0,0,0,0,0,0,0,,1 8 13,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,1,,Male,22,No,More than high school,Other Backward Caste,,Hinduism,,Madiya,Nokha,,,1,,,,,,,,,,,6408.97216796875,1,CIFF,18,1526.694213867188,6408.972009436428
8101022028225,CIFF,Rajasthan,8,Bikaner,101,Yes,Yes,Yes,,5,0,,,,,,,,1,12000,3000,25,20,,29,20,,1,,,,,,,,,,,,,,,,,,,,,Other,Gavar Or kapas,Gavar Or kapas,,,,Gavar Or kapas,Feb-May 2020,Sales not started,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000,150000,,,,250000,150000,,,,50000,25000,,,20000,150000,1,Yes,No,In the last seven days,,,3,0,0,0,1,0,0,0,0,0,Don't know,1,No,,,,,Yes,1,1,0,0,0,0,0,0,0,0,0,,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1 2 13,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,,Male,36,No,Class 5 or less;,Don't know,,Other,Vishnoi dharm,Madiya,Noka,,,1,,,,,,,,,,,18595.185546875,1,CIFF,18,2442.7109375,18595.18596705669
8101022028335,CIFF,Rajasthan,8,Bikaner,101,Yes,Yes,No,Respondent unavailable (no appointment),6,0,,,,,,,,1,15000,7000,22,15,,27,10,,1,,,,,,,,,,,,,,,,,,,,,No crop - land currently empty,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000,200000,,,,200000,200000,,,,,,,,,,1,Yes,No,Checked In March,,,3,0,0,0,1,0,0,0,0,0,Don't know,1,Yes,Pvt. Hospital/clinic,,Medical treatment for self or household member,,No,,,,,,,,,,,,,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,1 5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,8,Male,25,No,"Class 5-10,",Other Backward Caste,,Hinduism,,Madhiya,Nokha,101,,1,,,,,,,,,,,8545.2958984375,1,CIFF,18,2035.59228515625,8545.296012581905
8101022028362,CIFF,Rajasthan,8,Bikaner,101,Yes,Yes,Yes,,6,0,,,,,,,,1,15000,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,NA,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,-777,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,-777,,,,,,,,,,,,0,0,0,,-777,,,,,,,,,,,,,,0,0,0,,1,,Male,,,,,,,,.,.,,,0,,,,,,,,,,,8545.2958984375,1,CIFF,18,2035.59228515625,8545.296012581905
8101022028507,CIFF,Rajasthan,8,Bikaner,101,Yes,Yes,Yes,,4,1,1,,Respondent,900,Respondent knows daily wage,0,Respondent knows daily wage,1,15000,2400,22,60,,-888,10,,1,,,,,,,,,,,,,,,,,,,,,No crop - land currently empty,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000,-888,,,,-999,-888,,,,,,,,,,1,Yes,No,In the last seven days,,,3,0,0,0,1,0,0,0,0,0,Don't know,1,No,,,,,No,,,,,,,,,,,,,1 2 4 5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,,1 2 5 6 7 12,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,,1,,Male,28,No,More than high school,Scheduled Tribe,,Hinduism,,Savani bonda,Bundi,,,1,,,,,,,,,,,8141.28515625,1,CIFF,18,1526.694213867188,8141.284994280074
810102202868,CIFF,Rajasthan,8,Bikaner,101,Yes,Yes,Yes,,6,1,1,,Respondent,200,Respondent knows daily wage,0,Respondent knows daily wage,1,6000,-999,23,15,,23,13,,1,,,,,,,,,,,,,,,,,,,,,No crop - land currently empty,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000,100000,,,,80000,60000,,,,,,,,,,1,Yes,Yes - received in bank / received cash or cheque from government,"Not in the last seven days, but in April",1000,1,3,0,0,0,1,0,0,0,0,0,"Yes, days have increased",1,Yes,Govt. Dispensary / PHC / CHC,,Medical treatment for self or household member,,Yes,1,1,0,0,0,0,0,0,0,0,0,,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,11 13,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,1,,Male,35,No,"Class 5-10,",Other Backward Caste,,Hinduism,,Madiya,Nokha,,,1,,,,,,,,,,,8545.2958984375,1,CIFF,18,2035.59228515625,8545.296012581905
8101022028935,CIFF,Rajasthan,8,Bikaner,101,Yes,Yes,Yes,,5,0,,,,,,,,1,5000,3000,-999,11,,-999,16,,1,,,,,,,,,,,,,,,,,,,,,No crop - land currently empty,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000,70000,,,,100000,50000,,,,,,,,,,1,Yes,No,"Not in the last seven days, but in April",,,3,0,0,0,1,0,0,0,0,0,Days remained the same,1,Yes,Govt. hospital,,Medical treatment for self or household member,,No,,,,,,,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1 5 11,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,1,,Male,55,No,High school graduate;,Scheduled Tribe,,Hinduism,,Badiya,Noka,,,1,,,,,,,,,,,13026.056640625,1,CIFF,18,2442.7109375,13026.05703237609
8101022028947,CIFF,Rajasthan,8,Bikaner,101,Yes,Yes,Yes,,6,0,,,,,,,,1,10000,4000,25,50,,28,20,,1,,,,,,,,,,,,,,,,,,,,,No crop - land currently empty,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000,30000,,,,26000,20000,,,,,,,,,,1,Yes,Yes - received in bank / received cash or cheque from government,In the last seven days,2000,1,3,0,0,0,1,0,0,0,0,0,Don't know,1,Yes,Pvt. Hospital/clinic,,Medical treatment for self or household member,,Yes,1,1,0,0,0,0,0,0,0,0,0,,1 2 4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,1 5 6 11,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,,1,8,Male,60,No,"Class 5-10,",Other Backward Caste,,Hinduism,,Madiya,Nokha,101,,1,,,,,,,,,,,8545.2958984375,1,CIFF,18,2035.59228515625,8545.296012581905
8101022028965,CIFF,Rajasthan,8,Bikaner,101,Yes,Yes,Yes,,9,0,,,,,,,,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,NA,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,-777,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,-777,,,,,,,,,,,,0,0,0,,-777,,,,,,,,,,,,,,0,0,0,,1,,Male,,,,,,,,.,.,,,0,,,,,,,,,,,5696.86474609375,1,CIFF,18,1357.061645507813,5696.864520831889
81010220421004,CIFF,Rajasthan,8,Bikaner,101,Yes,Yes,Yes,,20,0,,,,,,,,1,20000,3000,25,50,,25,10,,1,,,,,,,,,,,,,,,,,,,,,No crop - land currently empty,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000,20000,,,,25000,15000,,,,,,,,,,1,Yes,Yes - received in bank / received cash or cheque from government,In the last seven days,7000,4,3,0,0,0,1,0,0,0,0,0,4,1,No,,,,,No,,,,,,,,,,,,,1 2 4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,1 8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,,Male,50,No,"Class 5-10,",Other Backward Caste,,Hinduism,,Udsar,Nokha,,,1,,,,,,,,,,,2563.589111328125,1,CIFF,18,610.677734375,2563.589008752153
8101022042275,CIFF,Rajasthan,8,Bikaner,101,Yes,Yes,Yes,,7,0,,,,,,,,1,6000,10000,27,100,,20,8,,1,,,,,,,,,,,,,,,,,,,,,No crop - land currently empty,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000,30000,,,,25000,25000,,,,,,,,,,1,Yes,No,In the last seven days,,,3,0,0,0,1,0,0,0,0,0,4,1,Yes,Pvt. Hospital/clinic,,Medical treatment for self or household member,,Yes,1,1,0,0,0,0,0,0,0,0,0,,1 2 10,1,1,0,0,0,0,0,0,0,1,0,0,0,0,,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,,Male,30,Yes,"Class 5-10,",Other Backward Caste,,Hinduism,,Audh,Nakhaa,,,1,,,,,,,,,,,7324.53955078125,1,CIFF,18,1744.79345703125,7324.539732181034
8101022042520,CIFF,Rajasthan,8,Bikaner,101,Yes,Yes,Yes,,8,0,,,,,,,,1,30000,7000,22,50,,-999,12,,1,,,,,,,,,,,,,,,,,,,,,No crop - land currently empty,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300000,200000,,,,225000,225000,,,,,,,,,,1,Yes,Yes - received in bank / received cash or cheque from government,"Not in the last seven days, but in April",10000,4,3,0,0,0,1,0,0,0,0,0,Don't know,1,Yes,Pvt. Hospital/clinic,,Medical treatment for self or household member,,No,,,,,,,,,,,,,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,1 5 6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,1,,Male,38,No,"Class 5-10,",Other Backward Caste,,Hinduism,,Odsar,Nokha,,,1,,,,,,,,,,,6408.97216796875,1,CIFF,18,1526.694213867188,6408.972009436428
8101022042713,CIFF,Rajasthan,8,Bikaner,101,Yes,Yes,Yes,,8,0,,,,,,,,1,8000,2800,18,70,,22,30,,1,,,,,,,,,,,,,,,,,,,,,No crop - land currently empty,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000,40000,,,,60000,32000,,,,,,,,,,1,Yes,Don't Know,"Not in the last seven days, but in April",,,3,0,0,0,1,0,0,0,0,0,4,1,No,,,,,No,,,,,,,,,,,,,2 5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,5 11 13,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,,1,,Male,53,No,"Class 5-10,",Other Backward Caste,,Hinduism,,Udsar,Udsar,,,1,,,,,,,,,,,6408.97216796875,1,CIFF,18,1526.694213867188,6408.972009436428
810102204275,CIFF,Rajasthan,8,Bikaner,101,Yes,Yes,Yes,,6,0,,,,,,,,1,5000,3000,25,50,,23,15,,1,,,,,,,,,,,,,,,,,,,,,No crop - land currently empty,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,150000,50000,,,,,,,,,,1,Yes,Yes - received in bank / received cash or cheque from government,In the last seven days,500,1,3,0,0,0,1,0,0,0,0,0,4,1,Yes,Govt. hospital,,Medical treatment for self or household member,,No,,,,,,,,,,,,,-999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,,Male,55,No,No schooling;,Other Backward Caste,,Hinduism,,Udsar,Nokha,,,1,,,,,,,,,,,8545.2958984375,1,CIFF,18,2035.59228515625,8545.296012581905
81010220431011,CIFF,Rajasthan,8,Bikaner,101,Yes,Yes,Yes,,6,0,,,,,,,,1,5000,3500,22,40,,25,15,,1,,,,,,,,,,,,,,,,,,,,,No crop - land currently empty,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7500,0,,,,20000,,,,,,,,,,,1,,,,,,-777,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,-777,,,,,,,,,,,,0,0,0,,-777,,,,,,,,,,,,,,0,0,0,,1,,Male,,,,,,,,777,777,,,0,,,,,,,,,,,8545.2958984375,1,CIFF,18,2035.59228515625,8545.296012581905
81010220431080,CIFF,Rajasthan,8,Bikaner,101,Yes,No,,,8,0,,,,,,,,1,9000,600,22,15,,-999,15,,1,Salaried job,,400,5,Did not work for income,,,1,0,1,0,0,0,0,0,0,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes - received in bank / received cash or cheque from government,"Not in the last seven days, but in April",2000,4,1,0,1,0,0,0,0,0,0,0,4,1,Yes,Govt. hospital,,Medical treatment for self or household member,,Yes,1,1,0,0,0,0,0,0,0,0,0,,-999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,3 5 6 13,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,,1,,Female,40,Don't Know,No schooling;,Don't know,,Don't know,,Surpura,Nokha,,,1,,,,,,,,,,,11621.990234375,1,CIFF,18,1526.694213867188,11621.99030014773
81010220431108,CIFF,Rajasthan,8,Bikaner,101,Yes,Yes,Yes,,6,0,,,,,,,,1,9000,3000,30,25,,30,20,,1,,,,,,,,,,,,,,,,,,,,,No crop - land currently empty,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000,20000,,,,25000,25000,,,,,,,,,,1,Yes,No,"Not in the last seven days, but in April",,,1,0,1,0,0,0,0,0,0,0,Don't know,1,Yes,Pharmacy/drugstore,,Medical treatment for self or household member,,No,,,,,,,,,,,,,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,5 11,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,1,,Male,45,No,No schooling;,Other Backward Caste,,Hinduism,,Surpura,Nakha,,,1,,,,,,,,,,,8545.2958984375,1,CIFF,18,2035.59228515625,8545.296012581905
8101022043293,CIFF,Rajasthan,8,Bikaner,101,Yes,Yes,Yes,,10,0,,,,,,,,1,40000,20000,-999,-999,,-999,15,,1,,,,,,,,,,,,,,,,,,,,,No crop - land currently empty,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000,20000,,,,20000,10000,,,,,,,,,,1,Yes,No,Checked In March,,,1,0,1,0,0,0,0,0,0,0,Don't know,1,No,,,,,No,,,,,,,,,,,,,-999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,8,Female,70,No,No schooling;,Don't know,,Hinduism,,Sarupra,Nokha,101,,1,,,,,,,,,,,5127.17822265625,1,CIFF,18,1221.35546875,5127.178017504306
8101022043336,CIFF,Rajasthan,8,Bikaner,101,Yes,Yes,Yes,,9,0,,,,,,,,1,20000,6000,60,25,,60,25,,1,,,,,,,,,,,,,,,,,,,,,No crop - land currently empty,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400000,400000,,,,100000,-999,,,,,,,,,,1,Yes,Don't Know,Don't know,,,1,0,1,0,0,0,0,0,0,0,Don't know,1,No,,,,,No,,,,,,,,,,,,,1 2 4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,,Male,46,Don't Know,No schooling;,Don't know,,Hinduism,,Surpura,Nokha,,,1,,,,,,,,,,,5696.86474609375,1,CIFF,18,1357.061645507813,5696.864520831889
8101022043813,CIFF,Rajasthan,8,Bikaner,101,Yes,Yes,Yes,,1,0,,,,,,,,1,2500,200,20,30,,20,25,,1,,,,,,,,,,,,,,,,,,,,,No crop - land currently empty,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,12000,,,,9000,0,,,,,,,,,,1,Yes,Don't Know,Not checked since before March,,,3,0,0,0,1,0,0,0,0,0,4,1,No,,,,,No,,,,,,,,,,,,,2 4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,5 6 11 13,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,,1,8,Female,70,No,"Class 5-10,",General,,Hinduism,,Surpura,Nokha,101,,1,,,,,,,,,,,12817.9443359375,1,CIFF,18,3053.388427734375,12817.94401887286
8101022043861,CIFF,Rajasthan,8,Bikaner,101,Yes,Yes,Yes,,5,2,2,,Respondent,2500,Weekly,0,Weekly,1,15000,2800,27,60,,25,15,,1,,,,,,,,,,,,,,,,,,,,,No crop - land currently empty,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000,35000,,,,40000,30000,,,,,,,,,,1,Yes,Yes - received in bank / received cash or cheque from government,In the last seven days,2500,1,3,0,0,0,1,0,0,0,0,0,Don't know,1,Yes,Govt. hospital,,Medical treatment for self or household member,,No,,,,,,,,,,,,,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,1 3 5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,,Male,43,No,"Class 5-10,",Don't know,,Hinduism,,Surpura,Nokha,,,1,,,,,,,,,,,10254.3564453125,1,CIFF,18,2442.7109375,10254.35603500861
